Animal,Parmfile,HR,Probe HR,FAR,Number of Probe Targets,Number of Targets,Number of References,Probe DI (%),DI (%),Probe RT (s),Difficulty,zprobeHR,zHR,zFAR,d prime,probe d prime,Criterion
Tartufo,Tartufo_2017_02_09_PTD_2.m,0.7,0.86,0.26,7,37,61,0.8,0.79,0.21,Hard,1.080319341,0.524400513,-0.643345405,1.167745918,1.723664746,0.059472446
Tartufo,Tartufo_2017_02_09_PTD_3.m,0.92,0.92,0.24,6,26,45,0.86,0.78,0.25,Easy,1.40507156,1.40507156,-0.706302563,2.111374123,2.111374123,-0.349384499
Tartufo,Tartufo_2017_02_09_PTD_4.m,0.65,0.67,0.18,3,17,22,0.73,0.78,0.18,Hard,0.439913166,0.385320466,-0.915365088,1.300685554,1.355278254,0.265022311
Tartufo,Tartufo_2017_02_09_PTD_5.m,0.96,0.75,0.37,2,12,27,0.75,0.85,0.48,Easy,0.67448975,1.750686071,-0.331853346,2.082539418,1.006343097,-0.709416362
Tartufo,Tartufo_2017_02_09_PTD_6.m,0.78,0.67,0.34,9,49,88,0.62,0.64,0.21,Easy,0.439913166,0.772193214,-0.412463129,1.184656344,0.852376295,-0.179865042
Tartufo,Tartufo_2017_02_09_PTD_7.m,0.73,0.95,0.32,10,51,76,0.83,0.74,0.5,Hard,1.644853627,0.612812991,-0.467698799,1.08051179,2.112552426,-0.072557096
Tartufo,Tartufo_2017_02_13_PTD_2.m,0.8,0.9,0.2,10,50,64,0.83,0.83,0.32,Hard,1.281551566,0.841621234,-0.841621234,1.683242467,2.123172799,-1.11022E-16
Tartufo,Tartufo_2017_02_13_PTD_3.m,0.84,0.8,0.11,10,50,61,0.8,0.83,0.49,Easy,0.841621234,0.994457883,-1.22652812,2.220986003,2.068149354,0.116035118
Tartufo,Tartufo_2017_02_14_PTD_2.m,0.9,0.93,0.31,7,31,70,0.89,0.87,0.21,Hard,1.475791028,1.281551566,-0.495850347,1.777401913,1.971641376,-0.392850609
Tartufo,Tartufo_2017_02_14_PTD_3.m,0.88,0.93,0.14,7,33,43,0.96,0.83,0.23,Easy,1.475791028,1.174986792,-1.080319341,2.255306133,2.556110369,-0.047333726
Tartufo,Tartufo_2017_02_14_PTD_4.m,0.99,0.95,0.32,10,50,93,0.83,0.85,0.4,Easy,1.644853627,2.326347874,-0.467698799,2.794046673,2.112552426,-0.929324537
Tartufo,Tartufo_2017_02_14_PTD_5.m,0.54,0.6,0.17,10,50,77,0.7,0.67,0.27,Hard,0.253347103,0.100433721,-0.954165253,1.054598974,1.207512356,0.426865766
Tartufo,Tartufo_2017_02_15_PTD_3.m,0.93,0.92,0.25,6,30,48,0.92,0.81,0.21,Easy,1.40507156,1.475791028,-0.67448975,2.150280778,2.079561311,-0.400650639
Tartufo,Tartufo_2017_02_16_PTD_2.m,0.65,0.71,0.16,14,69,86,0.73,0.65,0.46,Easy,0.55338472,0.385320466,-0.994457883,1.37977835,1.547842603,0.304568708
Tartufo,Tartufo_2017_02_17_PTD_3.m,0.6,0.42,0.26,12,55,109,0.54,0.7,0.23,Hard,-0.201893479,0.253347103,-0.643345405,0.896692509,0.441451926,0.194999151
Tartufo,Tartufo_2017_02_17_PTD_4.m,0.53,0.17,0.2,12,59,76,0.43,0.55,0.31,Easy,-0.954165253,0.075269862,-0.841621234,0.916891096,-0.11254402,0.383175686
Tartufo,Tartufo_2017_02_20_PTD_2.m,0.76,0.92,0.28,6,29,50,0.86,0.76,0.37,Hard,1.40507156,0.706302563,-0.582841507,1.28914407,1.987913068,-0.061730528
Tartufo,Tartufo_2017_02_20_PTD_3.m,0.83,0.88,0.16,8,35,44,0.81,0.74,0.67,Easy,1.174986792,0.954165253,-0.994457883,1.948623136,2.169444675,0.020146315
Tartufo,Tartufo_2017_02_20_PTD_5.m,0.66,0.7,0.21,10,50,86,0.71,0.69,0.57,Hard,0.524400513,0.412463129,-0.806421247,1.218884376,1.33082176,0.196979059
Tartufo,Tartufo_2017_02_20_PTD_6.m,0.68,0.7,0.13,10,50,70,0.71,0.68,0.8,Easy,0.524400513,0.467698799,-1.126391129,1.594089928,1.650791642,0.329346165
Tartufo,Tartufo_2017_02_21_PTD_3.m,0.94,0.92,0.11,6,31,36,0.95,0.87,0.55,Easy,1.40507156,1.554773595,-1.22652812,2.781301715,2.63159968,-0.164122737
Tartufo,Tartufo_2017_02_21_PTD_4.m,0.76,0.9,0.19,5,25,26,0.94,0.78,0.4,Hard,1.281551566,0.706302563,-0.877896295,1.584198858,2.159447861,0.085796866
Tartufo,Tartufo_2017_02_21_PTD_7.m,0.8,0.82,0.24,11,56,89,0.73,0.68,0.56,Easy,0.915365088,0.841621234,-0.706302563,1.547923796,1.621667651,-0.067659335
Tartufo,Tartufo_2017_02_21_PTD_8.m,0.47,0.33,0.21,6,32,39,0.52,0.69,0.44,Hard,-0.439913166,-0.075269862,-0.806421247,0.731151385,0.366508081,0.440845555
Tartufo,Tartufo_2017_02_22_PTD_2.m,0.93,0.92,0.28,6,28,43,0.81,0.81,0.55,Hard,1.40507156,1.475791028,-0.582841507,2.058632535,1.987913068,-0.44647476
Tartufo,Tartufo_2017_02_22_PTD_3.m,0.91,0.95,0.09,10,45,53,0.94,0.81,0.47,Easy,1.644853627,1.340755034,-1.340755034,2.681510067,2.985608661,0
Tartufo,Tartufo_2017_02_22_PTD_5.m,0.68,0.62,0.1,8,37,48,0.7,0.7,0.74,Easy,0.305480788,0.467698799,-1.281551566,1.749250365,1.587032354,0.406926383
Tartufo,Tartufo_2017_02_23_PTD_2.m,0.96,0.92,0.3,6,26,53,0.8,0.79,0.18,Easy,1.40507156,1.750686071,-0.524400513,2.275086584,1.929472073,-0.613142779
Tartufo,Tartufo_2017_02_23_PTD_3.m,0.82,0.9,0.46,5,28,69,0.87,0.75,0.2,Hard,1.281551566,0.915365088,-0.100433721,1.015798808,1.381985286,-0.407465684
Tartufo,Tartufo_2017_02_23_PTD_5.m,0.45,0.12,0.13,8,47,54,0.41,0.56,0.46,Easy,-1.174986792,-0.125661347,-1.126391129,1.000729782,-0.048595663,0.626026238
Tartufo,Tartufo_2017_02_24_PTD_2.m,0.9,0.8,0.31,10,50,108,0.68,0.79,0.47,Easy,0.841621234,1.281551566,-0.495850347,1.777401913,1.337471581,-0.392850609
Tartufo,Tartufo_2017_02_24_PTD_3.m,0.86,0.95,0.31,10,51,95,0.84,0.8,0.42,Hard,1.644853627,1.080319341,-0.495850347,1.576169688,2.140703974,-0.292234497
Tartufo,Tartufo_2017_02_27_PTD_2.m,0.65,0.77,0.11,13,69,76,0.78,0.8,0.47,Hard,0.738846849,0.385320466,-1.22652812,1.611848586,1.965374969,0.420603827
Tartufo,Tartufo_2017_02_27_PTD_3.m,0.52,0.54,0.1,13,65,63,0.75,0.66,0.87,Easy,0.100433721,0.050153583,-1.281551566,1.331705149,1.381985286,0.615698991
Tartufo,Tartufo_2017_02_28_PTD_2.m,0.71,0.44,0.13,9,49,62,0.67,0.73,0.56,Easy,-0.150969215,0.55338472,-1.126391129,1.679775849,0.975421914,0.286503205
Tartufo,Tartufo_2017_02_28_PTD_3.m,0.52,0.33,0.14,6,25,28,0.57,0.78,1.16,Hard,-0.439913166,0.050153583,-1.080319341,1.130472924,0.640406175,0.515082879
Tartufo,Tartufo_2017_03_01_PTD_2.m,0.78,0.83,0.27,12,58,98,0.72,0.64,0.51,Easy,0.954165253,0.772193214,-0.612812991,1.385006205,1.566978244,-0.079690112
Tartufo,Tartufo_2017_03_01_PTD_3.m,0.55,0.5,0.25,10,49,84,0.56,0.64,0.44,Hard,0,0.125661347,-0.67448975,0.800151097,0.67448975,0.274414202
Tartufo,Tartufo_2017_03_02_PTD_2.m,0.86,0.8,0.23,10,51,79,0.75,0.69,0.41,Easy,0.841621234,1.080319341,-0.738846849,1.81916619,1.580468083,-0.170736246
Tartufo,Tartufo_2017_03_02_PTD_3.m,0.91,0.96,0.29,12,58,110,0.85,0.81,0.56,Hard,1.750686071,1.340755034,-0.55338472,1.894139753,2.304070791,-0.393685157
Tartufo,Tartufo_2017_03_02_PTD_5.m,0.59,0.86,0.17,7,39,52,0.81,0.74,0.87,Hard,1.080319341,0.227544977,-0.954165253,1.18171023,2.034484594,0.363310138
Tartufo,Tartufo_2017_03_03_PTD_2.m,0.87,0.95,0.4,11,55,119,0.76,0.71,0.4,Hard,1.644853627,1.126391129,-0.253347103,1.379738232,1.89820073,-0.436522013
Tartufo,Tartufo_2017_03_03_PTD_3.m,0.94,0.9,0.25,10,51,84,0.78,0.83,0.52,Easy,1.281551566,1.554773595,-0.67448975,2.229263345,1.956041316,-0.440141922
Tartufo,Tartufo_2017_03_03_PTD_5.m,0.55,0.6,0.21,5,22,28,0.65,0.57,0.48,Easy,0.253347103,0.125661347,-0.806421247,0.932082594,1.05976835,0.34037995
Tartufo,Tartufo_2017_03_06_PTD_3.m,0.88,0.9,0.27,10,50,78,0.78,0.76,0.33,Easy,1.281551566,1.174986792,-0.612812991,1.787799783,1.894364557,-0.281086901
Tartufo,Tartufo_2017_03_06_PTD_4.m,0.64,0.7,0.21,10,47,89,0.68,0.74,0.51,Hard,0.524400513,0.358458793,-0.806421247,1.16488004,1.33082176,0.223981227
Tartufo,Tartufo_2017_03_06_PTD_6.m,0.75,0.83,0.27,6,32,56,0.78,0.75,0.5,Easy,0.954165253,0.67448975,-0.612812991,1.287302741,1.566978244,-0.03083838
Tartufo,Tartufo_2017_03_07_PTD_2.m,0.82,0.8,0.32,10,50,117,0.72,0.72,0.56,Hard,0.841621234,0.915365088,-0.467698799,1.383063887,1.309320033,-0.223833144
Tartufo,Tartufo_2017_03_07_PTD_3.m,0.82,0.6,0.25,10,50,85,0.59,0.74,0.75,Easy,0.253347103,0.915365088,-0.67448975,1.589854838,0.927836853,-0.120437669
Tartufo,Tartufo_2017_03_07_PTD_5.m,0.75,0.56,0.12,9,48,58,0.7,0.71,0.69,Easy,0.150969215,0.67448975,-1.174986792,1.849476542,1.325956008,0.250248521
Tartufo,Tartufo_2017_03_08_PTD_2.m,0.56,0.67,0.2,12,55,80,0.67,0.7,0.41,Hard,0.439913166,0.150969215,-0.841621234,0.992590449,1.281534399,0.345326009
Tartufo,Tartufo_2017_03_08_PTD_3.m,0.71,0.6,0.12,10,49,66,0.68,0.68,0.39,Easy,0.253347103,0.55338472,-1.174986792,1.728371512,1.428333895,0.310801036
Tartufo,Tartufo_2017_03_09_PTD_3.m,0.84,0.6,0.29,10,49,80,0.57,0.66,0.47,Easy,0.253347103,0.994457883,-0.55338472,1.547842603,0.806731823,-0.220536582
Tartufo,Tartufo_2017_03_09_PTD_4.m,0.74,0.95,0.24,10,53,87,0.89,0.79,0.49,Hard,1.644853627,0.643345405,-0.706302563,1.349647968,2.35115619,0.031478579
Tartufo,Tartufo_2017_03_10_PTD_3.m,0.89,0.95,0.26,10,53,97,0.92,0.87,0.34,Hard,1.644853627,1.22652812,-0.643345405,1.869873525,2.288199032,-0.291591357
Tartufo,Tartufo_2017_03_10_PTD_4.m,0.98,0.95,0.17,10,51,70,0.9,0.87,0.44,Easy,1.644853627,2.053748911,-0.954165253,3.007914164,2.59901888,-0.549791829
Tartufo,Tartufo_2017_03_13_PTD_2.m,0.82,0.6,0.22,10,50,60,0.67,0.69,0.2,Easy,0.253347103,0.915365088,-0.772193214,1.687558302,1.025540317,-0.071585937
Tartufo,Tartufo_2017_03_13_PTD_3.m,0.58,0.6,0.19,10,50,99,0.7,0.71,0.74,Hard,0.253347103,0.201893479,-0.877896295,1.079789774,1.131243398,0.338001408
Tartufo,Tartufo_2017_03_14_PTD_2.m,0.61,0.67,0.23,9,46,75,0.64,0.65,0.61,Hard,0.439913166,0.279319034,-0.738846849,1.018165884,1.178760015,0.229763907
Tartufo,Tartufo_2017_03_14_PTD_3.m,0.56,0.54,0.2,13,66,106,0.63,0.58,0.48,Easy,0.100433721,0.150969215,-0.841621234,0.992590449,0.942054954,0.345326009
Tartufo,Tartufo_2017_03_15_PTD_2.m,0.85,0.82,0.35,11,54,96,0.67,0.73,0.56,Hard,0.915365088,1.036433389,-0.385320466,1.421753856,1.300685554,-0.325556462
Tartufo,Tartufo_2017_03_15_PTD_3.m,0.68,0.89,0.23,9,50,81,0.78,0.64,0.75,Easy,1.22652812,0.467698799,-0.738846849,1.206545648,1.965374969,0.135574025
Tartufo,Tartufo_2017_03_16_PTD_2.m,0.71,0.67,0.21,9,45,67,0.64,0.56,0.46,Easy,0.439913166,0.55338472,-0.806421247,1.359805967,1.246334413,0.126518264
Tartufo,Tartufo_2017_03_16_PTD_3.m,0.51,0.5,0.18,10,49,66,0.58,0.69,0.42,Hard,0,0.025068908,-0.915365088,0.940433996,0.915365088,0.44514809
Tartufo,Tartufo_2017_03_17_PTD_2.m,0.63,0.8,0.15,10,52,55,0.78,0.75,0.55,Hard,0.841621234,0.331853346,-1.036433389,1.368286736,1.878054623,0.352290022
Tartufo,Tartufo_2017_03_17_PTD_3.m,0.84,0.91,0.12,11,55,72,0.86,0.75,0.53,Easy,1.340755034,0.994457883,-1.174986792,2.169444675,2.515741826,0.090264454
Tartufo,Tartufo_2017_03_20_PTD_2.m,0.53,0.56,0.12,9,49,60,0.65,0.68,0.48,Hard,0.150969215,0.075269862,-1.174986792,1.250256654,1.325956008,0.549858465
Tartufo,Tartufo_2017_03_21_PTD_2.m,0.81,0.73,0.24,11,53,83,0.7,0.66,0.64,Easy,0.612812991,0.877896295,-0.706302563,1.584198858,1.319115554,-0.085796866
Tartufo,Tartufo_2017_03_21_PTD_3.m,0.6,0.8,0.17,10,52,69,0.79,0.71,0.87,Hard,0.841621234,0.253347103,-0.954165253,1.207512356,1.795786487,0.350409075
Tartufo,Tartufo_2017_03_27_PTD_2.m,0.96,0.9,0.33,10,49,85,0.73,0.76,0.33,Easy,1.281551566,1.750686071,-0.439913166,2.190599237,1.721464731,-0.655386453
Tartufo,Tartufo_2017_03_27_PTD_3.m,0.73,0.95,0.27,10,51,96,0.84,0.72,0.37,Hard,1.644853627,0.612812991,-0.612812991,1.225625982,2.257666618,0
Tartufo,Tartufo_2017_03_27_PTD_5.m,0.84,0.6,0.13,10,50,53,0.69,0.78,0.3,Easy,0.253347103,0.994457883,-1.126391129,2.120849012,1.379738232,0.065966623
Tartufo,Tartufo_2017_03_27_PTD_6.m,0.55,0.56,0.09,9,49,66,0.65,0.72,0.52,Hard,0.150969215,0.125661347,-1.340755034,1.466416381,1.491724249,0.607546843
Tartufo,Tartufo_2017_03_28_PTD_2.m,0.57,0.6,0.14,10,49,64,0.65,0.67,0.68,Hard,0.253347103,0.176374165,-1.080319341,1.256693506,1.333666444,0.451972588
Tartufo,Tartufo_2017_03_28_PTD_3.m,0.69,0.7,0.22,10,49,77,0.75,0.7,0.31,Easy,0.524400513,0.495850347,-0.772193214,1.268043562,1.296593727,0.138171433
Tartufo,Tartufo_2017_03_28_PTD_5.m,0.65,0.56,0.13,9,43,55,0.7,0.73,0.56,Easy,0.150969215,0.385320466,-1.126391129,1.511711595,1.277360345,0.370535331
Tartufo,Tartufo_2017_03_28_PTD_6.m,0.41,0.56,0.09,9,41,54,0.69,0.68,0.7,Hard,0.150969215,-0.227544977,-1.340755034,1.113210057,1.491724249,0.784150005
Tartufo,Tartufo_2017_03_29_PTD_2.m,0.66,0.64,0.2,11,56,75,0.66,0.66,0.32,Easy,0.358458793,0.412463129,-0.841621234,1.254084363,1.200080027,0.214579052
Tartufo,Tartufo_2017_03_30_PTD_2.m,0.62,0.9,0.18,10,47,74,0.86,0.77,0.34,Hard,1.281551566,0.305480788,-0.915365088,1.220845876,2.196916653,0.30494215
Tartufo,Tartufo_2017_03_30_PTD_3.m,0.54,0.6,0.14,10,50,51,0.69,0.59,0.44,Easy,0.253347103,0.100433721,-1.080319341,1.180753061,1.333666444,0.48994281
Tartufo,Tartufo_2017_03_31_PTD_2.m,0.93,0.91,0.3,11,55,115,0.76,0.78,0.42,Easy,1.340755034,1.475791028,-0.524400513,2.000191541,1.865155546,-0.475695258
Tartufo,Tartufo_2017_03_31_PTD_3.m,0.77,0.94,0.21,9,47,66,0.85,0.77,0.66,Hard,1.554773595,0.738846849,-0.806421247,1.545268096,2.361194842,0.033787199
Tartufo,Tartufo_2017_04_03_PTD_3.m,0.94,0.94,0.27,9,47,91,0.85,0.78,0.57,Easy,1.554773595,1.554773595,-0.612812991,2.167586586,2.167586586,-0.470980302
Tartufo,Tartufo_2017_04_03_PTD_4.m,0.48,0.6,0.22,10,46,72,0.68,0.67,0.6,Hard,0.253347103,-0.050153583,-0.772193214,0.722039631,1.025540317,0.411173399
Tartufo,Tartufo_2017_04_04_PTD_3.m,0.53,0.71,0.28,7,34,61,0.63,0.61,0.9,Hard,0.55338472,0.075269862,-0.582841507,0.658111369,1.136226227,0.253785823
Tartufo,Tartufo_2017_04_04_PTD_4.m,0.53,0.4,0.12,10,55,66,0.72,0.66,0.53,Easy,-0.253347103,0.075269862,-1.174986792,1.250256654,0.921639689,0.549858465
Tartufo,Tartufo_2017_04_05_PTD_2.m,0.9,0.9,0.33,10,51,97,0.8,0.77,0.24,Easy,1.281551566,1.281551566,-0.439913166,1.721464731,1.721464731,-0.4208192
Tartufo,Tartufo_2017_04_05_PTD_3.m,0.57,0.6,0.14,10,53,64,0.71,0.74,0.88,Hard,0.253347103,0.176374165,-1.080319341,1.256693506,1.333666444,0.451972588
Tartufo,Tartufo_2017_04_05_PTD_4.m,0.64,0.6,0.14,10,50,50,0.65,0.68,0.37,Easy,0.253347103,0.358458793,-1.080319341,1.438778134,1.333666444,0.360930274
Tartufo,Tartufo_2017_04_06_PTD_3.m,0.59,0.64,0.26,11,54,97,0.67,0.66,0.52,Hard,0.358458793,0.227544977,-0.643345405,0.870890382,1.001804199,0.207900214
Tartufo,Tartufo_2017_04_06_PTD_4.m,0.57,0.38,0.08,8,42,38,0.53,0.6,0.67,Easy,-0.305480788,0.176374165,-1.40507156,1.581445725,1.099590772,0.614348698
Tartufo,Tartufo_2017_04_07_PTD_2.m,0.82,0.78,0.23,9,45,84,0.68,0.72,0.7,Easy,0.772193214,0.915365088,-0.738846849,1.654211937,1.511040063,-0.088259119
Tartufo,Tartufo_2017_04_07_PTD_3.m,0.49,0.56,0.11,9,49,53,0.73,0.72,0.37,Hard,0.150969215,-0.025068908,-1.22652812,1.201459212,1.377497336,0.625798514
Tartufo,Tartufo_2017_04_10_PTD_7.m,0.96,0.95,0.38,11,51,112,0.84,0.81,0.29,Hard,1.644853627,1.750686071,-0.305480788,2.056166859,1.950334415,-0.722602642
Tartufo,Tartufo_2017_04_10_PTD_8.m,0.92,0.95,0.27,10,53,78,0.88,0.82,0.35,Easy,1.644853627,1.40507156,-0.612812991,2.017884551,2.257666618,-0.396129285
Tartufo,Tartufo_2017_04_10_PTD_9.m,0.56,0.88,0.2,8,45,61,0.83,0.63,0.33,Hard,1.174986792,0.150969215,-0.841621234,0.992590449,2.016608026,0.345326009
Tartufo,Tartufo_2017_04_11_PTD_2.m,0.92,0.95,0.27,10,52,97,0.85,0.77,0.39,Easy,1.644853627,1.40507156,-0.612812991,2.017884551,2.257666618,-0.396129285
Tartufo,Tartufo_2017_04_11_PTD_3.m,0.76,0.9,0.26,10,51,82,0.79,0.78,0.31,Hard,1.281551566,0.706302563,-0.643345405,1.349647968,1.924896971,-0.031478579
Tartufo,Tartufo_2017_04_11_PTD_4.m,0.68,0.5,0.24,10,50,89,0.61,0.61,0.43,Easy,0,0.467698799,-0.706302563,1.174001362,0.706302563,0.119301882
Tartufo,Tartufo_2017_04_12_PTD_2.m,0.8,0.95,0.33,10,51,101,0.94,0.8,0.13,Hard,1.644853627,0.841621234,-0.439913166,1.281534399,2.084766793,-0.200854034
Tartufo,Tartufo_2017_04_12_PTD_3.m,0.62,0.4,0.26,10,50,69,0.46,0.57,0.37,Easy,-0.253347103,0.305480788,-0.643345405,0.948826193,0.389998302,0.168932309
Tartufo,Tartufo_2017_04_12_PTD_4.m,0.38,0.33,0.12,6,32,32,0.62,0.62,1.17,Hard,-0.439913166,-0.305480788,-1.174986792,0.869506004,0.735073626,0.74023379
Tartufo,Tartufo_2017_05_17_PTD_5.m,0.54,0.33,0.1,6,26,31,0.5,0.65,0.45,Easy,-0.439913166,0.100433721,-1.281551566,1.381985286,0.8416384,0.590558923
Tartufo,Tartufo_2017_05_18_PTD_2.m,0.96,0.9,0.36,10,54,139,0.81,0.84,0.23,Easy,1.281551566,1.750686071,-0.358458793,2.109144865,1.640010359,-0.696113639
Tartufo,Tartufo_2017_05_18_PTD_3.m,0.94,0.95,0.25,11,51,79,0.87,0.87,0.34,Hard,1.644853627,1.554773595,-0.67448975,2.229263345,2.319343377,-0.440141922
Tartufo,Tartufo_2017_05_18_PTD_4.m,0.81,0.64,0.09,11,57,57,0.67,0.74,0.48,Easy,0.358458793,0.877896295,-1.340755034,2.218651329,1.699213827,0.231429369
Tartufo,Tartufo_2017_05_19_PTD_2.m,0.78,0.88,0.42,8,40,127,0.73,0.7,0.33,Hard,1.174986792,0.772193214,-0.201893479,0.974086693,1.376880271,-0.285149868
Tartufo,TAR007g04_a_PTD.m,0.55,0.47,0.13,17,84,118,0.59,0.6,0.7,Easy,-0.075269862,0.125661347,-1.126391129,1.252052476,1.051121267,0.500364891
Tartufo,Tartufo_2017_05_24_PTD_1.m,0.9,0.9,0.44,10,51,118,0.79,0.77,0.18,Hard,1.281551566,1.281551566,-0.150969215,1.432520781,1.432520781,-0.565291175
Tartufo,Tartufo_2017_05_24_PTD_2.m,0.87,0.73,0.36,11,52,118,0.62,0.73,0.35,Easy,0.612812991,1.126391129,-0.358458793,1.484849922,0.971271784,-0.383966168
Tartufo,Tartufo_2017_05_24_PTD_5.m,0.35,0.25,0.11,8,40,56,0.57,0.62,0.52,Easy,-0.67448975,-0.385320466,-1.22652812,0.841207654,0.55203837,0.805924293
Tartufo,TAR008f06_a_PTD.m,0.92,0.95,0.12,11,53,66,0.94,0.83,0.39,Easy,1.644853627,1.40507156,-1.174986792,2.580058352,2.819840419,-0.115042384
Tartufo,TAR008f11_a_PTD.m,0.36,0.5,0.15,2,11,13,0.85,0.62,0.37,Hard,0,-0.358458793,-1.036433389,0.677974596,1.036433389,0.697446091
Tartufo,TAR010c09_a_PTD.m,0.9,0.9,0.36,50,50,107,0.77,0.77,0.23,A Pure Tone,1.281551566,1.281551566,-0.358458793,1.640010359,1.640010359,-0.461546386
Tartufo,TAR010c11_a_PTD.m,0.7,0.7,0.3,57,57,89,0.67,0.67,0.33,A Pure Tone,0.524400513,0.524400513,-0.524400513,1.048801025,1.048801025,5.55112E-17
Tartufo,Tartufo_2017_06_06_PTD_3.m,0.83,0.8,0.37,5,29,62,0.77,0.77,0.12,Hard,0.841621234,0.954165253,-0.331853346,1.2860186,1.17347458,-0.311155953
Tartufo,Tartufo_2017_06_06_PTD_4.m,0.84,0.79,0.24,14,70,105,0.8,0.78,0.17,Easy,0.806421247,0.994457883,-0.706302563,1.700760446,1.51272381,-0.14407766
Tartufo,Tartufo_2017_06_06_PTD_5.m,0.6,0.75,0.12,8,40,41,0.8,0.59,0.21,Easy,0.67448975,0.253347103,-1.174986792,1.428333895,1.849476542,0.460819844
Tartufo,Tartufo_2017_06_07_PTD_1.m,0.98,0.95,0.51,10,53,174,0.84,0.82,0.24,Easy,1.644853627,2.053748911,0.025068908,2.028680002,1.619784719,-1.039408909
Tartufo,Tartufo_2017_06_07_PTD_2.m,0.67,0.88,0.39,8,42,92,0.73,0.68,0.36,Hard,1.174986792,0.439913166,-0.279319034,0.7192322,1.454305827,-0.080297066
Tartufo,Tartufo_2017_06_07_PTD_4.m,0.99,0.99,0.31,51,51,90,0.86,0.86,0.23,A Pure Tone,2.326347874,2.326347874,-0.495850347,2.822198221,2.822198221,-0.915248763
Tartufo,Tartufo_2017_06_07_PTD_7.m,0.79,0.77,0.2,13,66,88,0.79,0.74,0.29,Easy,0.738846849,0.806421247,-0.841621234,1.648042481,1.580468083,0.017599993
Tartufo,Tartufo_2017_06_07_PTD_8.m,0.51,0.51,0.2,53,53,61,0.58,0.58,0.43,A Pure Tone,0.025068908,0.025068908,-0.841621234,0.866690142,0.866690142,0.408276163
Tartufo,Tartufo_2017_06_07_PTD_9.m,0.61,0.6,0.21,10,49,68,0.7,0.69,0.51,Hard,0.253347103,0.279319034,-0.806421247,1.085740281,1.05976835,0.263551106
Tartufo,Tartufo_2017_06_08_PTD_1.m,0.86,0.8,0.45,10,51,128,0.71,0.71,0.23,Easy,0.841621234,1.080319341,-0.125661347,1.205980688,0.96728258,-0.477328997
Tartufo,Tartufo_2017_06_08_PTD_2.m,0.74,0.88,0.37,8,47,113,0.77,0.7,0.33,Hard,1.174986792,0.643345405,-0.331853346,0.975198752,1.506840139,-0.155746029
Tartufo,Tartufo_2017_06_08_PTD_3.m,0.97,0.97,0.31,63,63,108,0.84,0.84,0.28,A Pure Tone,1.880793608,1.880793608,-0.495850347,2.376643955,2.376643955,-0.69247163
Tartufo,TAR011e05_a_PTD.m,0.51,0.26,0.13,19,90,107,0.48,0.6,0.57,Easy,-0.643345405,0.025068908,-1.126391129,1.151460037,0.483045724,0.55066111
Tartufo,TAR011e09_a_PTD.m,0.33,0.33,0.1,33,33,40,0.62,0.62,0.48,A Pure Tone,-0.439913166,-0.439913166,-1.281551566,0.8416384,0.8416384,0.860732366
Tartufo,TAR011e14_a_PTD.m,0.53,0.5,0.08,10,47,49,0.61,0.58,0.63,Easy,0,0.075269862,-1.40507156,1.480341422,1.40507156,0.664900849
Tartufo,Tartufo_2017_11_29_PTD_3.m,0.4,0.36,0.08,14,70,63,0.56,0.57,0.44,Easy,-0.358458793,-0.253347103,-1.40507156,1.151724457,1.046612767,0.829209332
Tartufo,Tartufo_2017_12_01_PTD_3.m,0.54,0.56,0.05,9,48,44,0.73,0.67,0.24,Easy,0.150969215,0.100433721,-1.644853627,1.745287347,1.795822842,0.772209953
Tartufo,TAR015c02_a_PTD.m,0.28,0.17,0.16,6,29,38,0.45,0.49,1.11,A Pure Tone,-0.954165253,-0.582841507,-0.994457883,0.411616376,0.04029263,0.788649695
Tartufo,Tartufo_2017_12_06_PTD_1.m,0.58,0.33,0.11,12,60,66,0.51,0.63,0.47,A Pure Tone,-0.439913166,0.201893479,-1.22652812,1.428421599,0.786614954,0.51231732
Tartufo,Tartufo_2018_01_24_PTD_2.m,0.42,0.6,0.2,5,24,40,0.73,0.63,0.63,A Pure Tone,0.253347103,-0.201893479,-0.841621234,0.639727754,1.094968337,0.521757356
Tartufo,Tartufo_2018_01_25_PTD_1.m,0.76,0.5,0.11,14,70,79,0.56,0.64,0.3,Easy,0,0.706302563,-1.22652812,1.932830683,1.22652812,0.260112779
Tartufo,Tartufo_2018_01_25_PTD_2.m,0.91,0.71,0.14,14,68,81,0.71,0.82,0.39,A Pure Tone,0.55338472,1.340755034,-1.080319341,2.421074375,1.63370406,-0.130217846
Tartufo,Tartufo_2018_01_30_PTD_1.m,0.66,0.5,0.11,16,80,96,0.6,0.67,0.39,Easy,0,0.412463129,-1.22652812,1.638991249,1.22652812,0.407032495
Tartufo,Tartufo_2018_01_30_PTD_2.m,0.52,0.31,0.13,13,69,62,0.49,0.57,0.3,A Pure Tone,-0.495850347,0.050153583,-1.126391129,1.176544713,0.630540782,0.538118773
Tartufo,Tartufo_2018_01_31_PTD_1.m,0.76,0.57,0.15,14,70,108,0.61,0.72,0.48,Easy,0.176374165,0.706302563,-1.036433389,1.742735952,1.212807554,0.165065413
Leyva,Leyva_2018_03_05_PTD_9.m,0.73,0.73,0.24,73,73,74,0.69,0.69,0.74,A Pure Tone,0.612812991,0.612812991,-0.706302563,1.319115554,1.319115554,0.046744786
